Image file-/home/jovyan/data/cifar10/0_cat.png;  Answer: Elephant
Image file-/home/jovyan/data/cifar10/5086_cat.png;  Answer: cat
Image file-/home/jovyan/data/cifar10/5087_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/5088_ship.png;  Answer: Boats
Image file-/home/jovyan/data/cifar10/5089_frog.png;  Answer: Rock
Image file-/home/jovyan/data/cifar10/508_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/5090_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/5091_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/5092_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/5093_airplane.png;  Answer: ship
Image file-/home/jovyan/data/cifar10/5094_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/5095_ship.png;  Answer: Ship
Image file-/home/jovyan/data/cifar10/5096_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/5097_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/5098_dog.png;  Answer: dog
Image file-/home/jovyan/data/cifar10/5099_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/509_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/50_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/5100_cat.png;  Answer: Cats
Image file-/home/jovyan/data/cifar10/5101_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/5102_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/5103_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/5104_ship.png;  Answer: building
Image file-/home/jovyan/data/cifar10/5105_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/5106_frog.png;  Answer: Lizard
Image file-/home/jovyan/data/cifar10/5107_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/5108_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/5109_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/510_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/5110_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/5111_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/5112_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/5113_frog.png;  Answer: Lion or Tiger
Image file-/home/jovyan/data/cifar10/5114_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/5115_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/5116_frog.png;  Answer: squirrel
Image file-/home/jovyan/data/cifar10/5117_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/5118_bird.png;  Answer: Elephant
Image file-/home/jovyan/data/cifar10/5119_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/511_frog.png;  Answer: bread
Image file-/home/jovyan/data/cifar10/5120_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/5121_frog.png;  Answer: Tree
Image file-/home/jovyan/data/cifar10/5122_frog.png;  Answer: rabbit
Image file-/home/jovyan/data/cifar10/5123_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/5124_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/5125_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/5126_airplane.png;  Answer: none
Image file-/home/jovyan/data/cifar10/5127_automobile.png;  Answer: Van
Image file-/home/jovyan/data/cifar10/5128_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/5129_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/512_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/5130_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/5131_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/5132_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/5133_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/5134_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/5135_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/5136_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/5137_truck.png;  Answer: Fire truck
Image file-/home/jovyan/data/cifar10/5138_ship.png;  Answer: Ship
Image file-/home/jovyan/data/cifar10/5139_frog.png;  Answer: squirrel
Image file-/home/jovyan/data/cifar10/513_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/5140_ship.png;  Answer: Ship
Image file-/home/jovyan/data/cifar10/5141_frog.png;  Answer: Wolf
Image file-/home/jovyan/data/cifar10/5142_ship.png;  Answer: Dock
Image file-/home/jovyan/data/cifar10/5143_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/5144_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/5145_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/5146_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/5147_cat.png;  Answer: cat
Image file-/home/jovyan/data/cifar10/5148_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/5149_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/514_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/5150_deer.png;  Answer: deer
Image file-/home/jovyan/data/cifar10/5151_truck.png;  Answer: Vehicle
Image file-/home/jovyan/data/cifar10/5152_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/5153_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/5154_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/5155_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/5156_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/5157_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/5158_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/5159_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/515_cat.png;  Answer: rabbit
Image file-/home/jovyan/data/cifar10/5160_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/5161_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/5162_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/5163_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/5164_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/5165_bird.png;  Answer: Peacock
Image file-/home/jovyan/data/cifar10/5166_truck.png;  Answer: Crane
Image file-/home/jovyan/data/cifar10/5167_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/5168_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/5169_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/516_ship.png;  Answer: Ship
Image file-/home/jovyan/data/cifar10/5170_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/5171_bird.png;  Answer: Turkey
Image file-/home/jovyan/data/cifar10/5172_deer.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/5173_airplane.png;  Answer: Airplane
Image file-/home/jovyan/data/cifar10/5174_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/5175_frog.png;  Answer: raccoon
Image file-/home/jovyan/data/cifar10/5176_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/5177_deer.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/5178_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/5179_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/517_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/5180_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/5181_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/5182_automobile.png;  Answer: Van
Image file-/home/jovyan/data/cifar10/5183_deer.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/5184_deer.png;  Answer: Bull
Image file-/home/jovyan/data/cifar10/5185_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/5186_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/5187_deer.png;  Answer: Fox
Image file-/home/jovyan/data/cifar10/5188_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/5189_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/518_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/5190_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/5191_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/5192_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/5193_deer.png;  Answer: deer
Image file-/home/jovyan/data/cifar10/5194_horse.png;  Answer: horse
Image file-/home/jovyan/data/cifar10/5195_deer.png;  Answer: Moose
Image file-/home/jovyan/data/cifar10/5196_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/5197_ship.png;  Answer: Ship
Image file-/home/jovyan/data/cifar10/5198_cat.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/5199_frog.png;  Answer: squirrel
Image file-/home/jovyan/data/cifar10/519_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/51_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/5200_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/5201_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/5202_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/5203_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/5204_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/5205_ship.png;  Answer: boat
Image file-/home/jovyan/data/cifar10/5206_cat.png;  Answer: baby rabbit
Image file-/home/jovyan/data/cifar10/5207_ship.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/5208_deer.png;  Answer: deer
Image file-/home/jovyan/data/cifar10/5209_horse.png;  Answer: horse
Image file-/home/jovyan/data/cifar10/520_dog.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/5210_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/5211_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/5212_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/5213_cat.png;  Answer: Pizza
Image file-/home/jovyan/data/cifar10/5214_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/5215_bird.png;  Answer: bird
Image file-/home/jovyan/data/cifar10/5216_frog.png;  Answer: Rock
Image file-/home/jovyan/data/cifar10/5217_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/5218_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/5219_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/521_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/5220_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/5221_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/5222_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/5223_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/5224_airplane.png;  Answer: Metal
Image file-/home/jovyan/data/cifar10/5225_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/5226_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/5227_deer.png;  Answer: Elephant
Image file-/home/jovyan/data/cifar10/5228_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/5229_dog.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/522_airplane.png;  Answer: plane
Image file-/home/jovyan/data/cifar10/5230_ship.png;  Answer: Ship
Image file-/home/jovyan/data/cifar10/5231_deer.png;  Answer: deer
Image file-/home/jovyan/data/cifar10/5232_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/5233_automobile.png;  Answer: car
Image file-/home/jovyan/data/cifar10/5234_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/5235_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/5236_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/5237_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/5238_bird.png;  Answer: bird
Image file-/home/jovyan/data/cifar10/5239_deer.png;  Answer: Moose
Image file-/home/jovyan/data/cifar10/523_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/5240_automobile.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/5241_deer.png;  Answer: Fawn
Image file-/home/jovyan/data/cifar10/5242_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/5243_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/5244_bird.png;  Answer: bird
Image file-/home/jovyan/data/cifar10/5245_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/5246_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/5247_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/5248_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/5249_ship.png;  Answer: Yacht
Image file-/home/jovyan/data/cifar10/524_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/5250_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/5251_dog.png;  Answer: dog
Image file-/home/jovyan/data/cifar10/5252_deer.png;  Answer: moose
Image file-/home/jovyan/data/cifar10/5253_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/5254_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/5255_airplane.png;  Answer: Airplane
Image file-/home/jovyan/data/cifar10/5256_airplane.png;  Answer: Planes
Image file-/home/jovyan/data/cifar10/5257_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/5258_bird.png;  Answer: bird
Image file-/home/jovyan/data/cifar10/5259_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/525_dog.png;  Answer: dog
Image file-/home/jovyan/data/cifar10/5260_airplane.png;  Answer: jet fighter
Image file-/home/jovyan/data/cifar10/5261_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/5262_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/5263_ship.png;  Answer: Ship
Image file-/home/jovyan/data/cifar10/5264_frog.png;  Answer: frog
Image file-/home/jovyan/data/cifar10/5265_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/5266_deer.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/5267_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/5268_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/5269_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/526_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/5270_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/5271_dog.png;  Answer: dog
Image file-/home/jovyan/data/cifar10/5272_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/5273_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/5274_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/5275_bird.png;  Answer: bird
Image file-/home/jovyan/data/cifar10/5276_truck.png;  Answer: Bus
Image file-/home/jovyan/data/cifar10/5277_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/5278_airplane.png;  Answer: glider
Image file-/home/jovyan/data/cifar10/5279_airplane.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/527_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/5280_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/5281_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/5282_deer.png;  Answer: Elk
Image file-/home/jovyan/data/cifar10/5283_deer.png;  Answer: Bison
Image file-/home/jovyan/data/cifar10/5284_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/5285_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/5286_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/5287_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/5288_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/5289_deer.png;  Answer: deer
Image file-/home/jovyan/data/cifar10/528_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/5290_cat.png;  Answer: cat
Image file-/home/jovyan/data/cifar10/5291_truck.png;  Answer: Bin
Image file-/home/jovyan/data/cifar10/5292_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/5293_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/5294_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/5295_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/5296_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/5297_frog.png;  Answer: Crab
Image file-/home/jovyan/data/cifar10/5298_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/5299_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/529_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/52_airplane.png;  Answer: plane
Image file-/home/jovyan/data/cifar10/5300_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/5301_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/5302_airplane.png;  Answer: none
Image file-/home/jovyan/data/cifar10/5303_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/5304_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/5305_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/5306_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/5307_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/5308_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/5309_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/530_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/5310_airplane.png;  Answer: Airplane
Image file-/home/jovyan/data/cifar10/5311_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/5312_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/5313_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/5314_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/5315_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/5316_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/5317_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/5318_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/5319_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/531_airplane.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/5320_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/5321_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/5322_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/5323_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/5324_bird.png;  Answer: pole
Image file-/home/jovyan/data/cifar10/5325_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/5326_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/5327_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/5328_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/5329_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/532_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/5330_horse.png;  Answer: none
Image file-/home/jovyan/data/cifar10/5331_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/5332_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/5333_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/5334_frog.png;  Answer: Squirrel
Image file-/home/jovyan/data/cifar10/5335_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/5336_cat.png;  Answer: cat 
Image file-/home/jovyan/data/cifar10/5337_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/5338_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/5339_airplane.png;  Answer: Beach
