Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/002_applauding.jpg; Answer: Cheerful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/140_looking through a microscope.jpg; Answer: Friendly
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/141_looking through a microscope.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/142_looking through a microscope.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/143_looking through a microscope.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/144_looking through a microscope.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/145_looking through a microscope.jpg; Answer: Cheerful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/146_looking through a microscope.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/147_looking through a microscope.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/148_looking through a microscope.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/149_looking through a microscope.jpg; Answer: Inquisitive
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/150_looking through a microscope.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/151_looking through a microscope.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/152_looking through a microscope.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/153_looking through a microscope.jpg; Answer: Curious
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/154_looking through a microscope.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/155_looking through a microscope.jpg; Answer: Focused and Educational
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/156_looking through a microscope.jpg; Answer: Serious
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/157_looking through a microscope.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/158_looking through a microscope.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/159_looking through a microscope.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/160_looking through a microscope.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/161_looking through a microscope.jpg; Answer: Curiosity
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/162_looking through a microscope.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/163_looking through a microscope.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/164_looking through a microscope.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/165_looking through a microscope.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/166_looking through a microscope.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/167_looking through a microscope.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/168_looking through a microscope.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/169_looking through a microscope.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/170_looking through a microscope.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/171_looking through a microscope.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/172_looking through a microscope.jpg; Answer: Focused and Studious
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/173_looking through a microscope.jpg; Answer: Focused and Educational
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/174_looking through a microscope.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/175_looking through a microscope.jpg; Answer: Curiosity and Excitement
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/176_looking through a microscope.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/177_looking through a microscope.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/178_looking through a microscope.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/179_looking through a microscope.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/180_looking through a microscope.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/181_looking through a microscope.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/182_looking through a microscope.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/183_looking through a microscope.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/184_looking through a microscope.jpg; Answer: Serious
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/185_looking through a microscope.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/186_looking through a microscope.jpg; Answer: Curious
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/187_looking through a microscope.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/188_looking through a microscope.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/189_looking through a microscope.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/190_looking through a microscope.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/191_looking through a microscope.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/001_looking through a telescope.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/002_looking through a telescope.jpg; Answer: Joyful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/003_looking through a telescope.jpg; Answer: Excitement
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/004_looking through a telescope.jpg; Answer: Cheerful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/005_looking through a telescope.jpg; Answer: Playful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/006_looking through a telescope.jpg; Answer: Playful and Joyful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/007_looking through a telescope.jpg; Answer: Playful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/008_looking through a telescope.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/009_looking through a telescope.jpg; Answer: Playful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/010_looking through a telescope.jpg; Answer: Curiosity and Excitement
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/011_looking through a telescope.jpg; Answer: Peaceful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/012_looking through a telescope.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/013_looking through a telescope.jpg; Answer: Lighthearted and Playful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/014_looking through a telescope.jpg; Answer: Curious
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/015_looking through a telescope.jpg; Answer: Fascinated
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/016_looking through a telescope.jpg; Answer: Cheerful and Playful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/017_looking through a telescope.jpg; Answer: Playful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/018_looking through a telescope.jpg; Answer: Playful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/019_looking through a telescope.jpg; Answer: Playful and Joyful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/020_looking through a telescope.jpg; Answer: Cheerful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/021_looking through a telescope.jpg; Answer: Playful and Curious
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/022_looking through a telescope.jpg; Answer: Playful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/023_looking through a telescope.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/024_looking through a telescope.jpg; Answer: Playful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/025_looking through a telescope.jpg; Answer: Curious and Amused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/026_looking through a telescope.jpg; Answer: Lighthearted and Fun
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/027_looking through a telescope.jpg; Answer: Playful and Curious
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/028_looking through a telescope.jpg; Answer: Peaceful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/029_looking through a telescope.jpg; Answer: Fascinated
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/030_looking through a telescope.jpg; Answer: Contemplative
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/031_looking through a telescope.jpg; Answer: Playful and Curious
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/032_looking through a telescope.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/033_looking through a telescope.jpg; Answer: Playful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/034_looking through a telescope.jpg; Answer: Curious
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/035_looking through a telescope.jpg; Answer: Curiosity and Excitement
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/036_looking through a telescope.jpg; Answer: Peaceful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/037_looking through a telescope.jpg; Answer: Joyful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/038_looking through a telescope.jpg; Answer: Happy and Playful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/039_looking through a telescope.jpg; Answer: Contemplative
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/040_looking through a telescope.jpg; Answer: Relaxed and focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/041_looking through a telescope.jpg; Answer: Curious
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/042_looking through a telescope.jpg; Answer: Peaceful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/043_looking through a telescope.jpg; Answer: Contemplative/Serene
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/044_looking through a telescope.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/045_looking through a telescope.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/046_looking through a telescope.jpg; Answer: Serene
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/047_looking through a telescope.jpg; Answer: Curious
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/048_looking through a telescope.jpg; Answer: Curious
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/049_looking through a telescope.jpg; Answer: Playful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/050_looking through a telescope.jpg; Answer: Playful and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/051_looking through a telescope.jpg; Answer: Relaxed and Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/052_looking through a telescope.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/053_looking through a telescope.jpg; Answer: Joyful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/054_looking through a telescope.jpg; Answer: Curiosity
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/055_looking through a telescope.jpg; Answer: Playful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/056_looking through a telescope.jpg; Answer: Peaceful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/057_looking through a telescope.jpg; Answer: Playful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/058_looking through a telescope.jpg; Answer: Playful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/059_looking through a telescope.jpg; Answer: Curious
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/060_looking through a telescope.jpg; Answer: Amused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/061_looking through a telescope.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/062_looking through a telescope.jpg; Answer: Contemplative
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/063_looking through a telescope.jpg; Answer: Curiosity
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/064_looking through a telescope.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/065_looking through a telescope.jpg; Answer: Playful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/066_looking through a telescope.jpg; Answer: Playful and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/067_looking through a telescope.jpg; Answer: Joyful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/068_looking through a telescope.jpg; Answer: Excited
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/069_looking through a telescope.jpg; Answer: Curious
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/070_looking through a telescope.jpg; Answer: Warm and Heartwarming
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/071_looking through a telescope.jpg; Answer: Curious
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/072_looking through a telescope.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/073_looking through a telescope.jpg; Answer: Peaceful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/074_looking through a telescope.jpg; Answer: Joyful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/075_looking through a telescope.jpg; Answer: Playful and Joyful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/076_looking through a telescope.jpg; Answer: Curious
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/077_looking through a telescope.jpg; Answer: Lighthearted and Playful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/078_looking through a telescope.jpg; Answer: Joyful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/079_looking through a telescope.jpg; Answer: Contemplative
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/080_looking through a telescope.jpg; Answer: Focused and Professional
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/081_looking through a telescope.jpg; Answer: Relaxed and Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/082_looking through a telescope.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/083_looking through a telescope.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/084_looking through a telescope.jpg; Answer: Contemplative
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/085_looking through a telescope.jpg; Answer: Playful and Joyful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/086_looking through a telescope.jpg; Answer: Playful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/087_looking through a telescope.jpg; Answer: Curious
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/088_looking through a telescope.jpg; Answer: Curiosity
