Image file-/home/jovyan/data/stl10/test/0_7.png; Sure! Here\s my answer:\n\nHorse
Image file-/home/jovyan/data/stl10/test/6798_2.png; Bird
Image file-/home/jovyan/data/stl10/test/6805_2.png; Bird
Image file-/home/jovyan/data/stl10/test/6821_2.png; Sure! Here\s my answer:\n\nBird
Image file-/home/jovyan/data/stl10/test/6830_2.png; Bird
Image file-/home/jovyan/data/stl10/test/6836_2.png; Bird
Image file-/home/jovyan/data/stl10/test/6838_2.png; Bird
Image file-/home/jovyan/data/stl10/test/6867_2.png; Bird
Image file-/home/jovyan/data/stl10/test/6873_2.png; Bird
Image file-/home/jovyan/data/stl10/test/6879_2.png; Sure! Here\s my response:\n\nEagle
Image file-/home/jovyan/data/stl10/test/6880_2.png; Bird
Image file-/home/jovyan/data/stl10/test/6884_2.png; Bird
Image file-/home/jovyan/data/stl10/test/6889_2.png; Bird
Image file-/home/jovyan/data/stl10/test/6891_2.png; Sure! Here\s my answer:\n\nBird
Image file-/home/jovyan/data/stl10/test/6894_2.png; Sure! Here\s my answer:\n\nBird
Image file-/home/jovyan/data/stl10/test/6897_2.png; Bird
Image file-/home/jovyan/data/stl10/test/6909_2.png; Sure! Here\s my answer:\n\nChicken
Image file-/home/jovyan/data/stl10/test/6925_2.png; Bird
Image file-/home/jovyan/data/stl10/test/6938_2.png; Bird
Image file-/home/jovyan/data/stl10/test/6954_2.png; Sure! Here\s my answer:\n\nOwl
Image file-/home/jovyan/data/stl10/test/6967_2.png; Bird
Image file-/home/jovyan/data/stl10/test/6972_2.png; Sure! Here\s my answer:\n\nSeagull
Image file-/home/jovyan/data/stl10/test/6977_2.png; Sure! Here\s my answer:\n\nBird
Image file-/home/jovyan/data/stl10/test/6982_2.png; Bird
Image file-/home/jovyan/data/stl10/test/6990_2.png; Sure! Here\s my answer:\n\nAnswer: Hen
Image file-/home/jovyan/data/stl10/test/7000_2.png; Bird
Image file-/home/jovyan/data/stl10/test/7011_2.png; Eagle
Image file-/home/jovyan/data/stl10/test/7016_2.png; Bird
Image file-/home/jovyan/data/stl10/test/7029_2.png; Bird
Image file-/home/jovyan/data/stl10/test/7033_2.png; Bird
Image file-/home/jovyan/data/stl10/test/7046_2.png; Sure! Here\s my answer:\n\nBird
Image file-/home/jovyan/data/stl10/test/7052_2.png; Bird
Image file-/home/jovyan/data/stl10/test/7055_2.png; Sure! Here\s my answer:\n\nBird
Image file-/home/jovyan/data/stl10/test/7056_2.png; Cage
Image file-/home/jovyan/data/stl10/test/7059_2.png; Bird
Image file-/home/jovyan/data/stl10/test/7066_2.png; Bird
Image file-/home/jovyan/data/stl10/test/7067_2.png; Bird
Image file-/home/jovyan/data/stl10/test/7071_2.png; Hummingbird
Image file-/home/jovyan/data/stl10/test/7073_2.png; Sure! Here\s my answer:\n\nAnswer: Hen
Image file-/home/jovyan/data/stl10/test/7086_2.png; Bird
Image file-/home/jovyan/data/stl10/test/7098_2.png; Bird
Image file-/home/jovyan/data/stl10/test/7104_2.png; Sure! Here\s my answer:\n\nBird
Image file-/home/jovyan/data/stl10/test/7107_2.png; Sure! Here\s my answer:\n\nVulture
Image file-/home/jovyan/data/stl10/test/7113_2.png; Duck
Image file-/home/jovyan/data/stl10/test/7129_2.png; Bird
Image file-/home/jovyan/data/stl10/test/7144_2.png; Bird
Image file-/home/jovyan/data/stl10/test/7167_2.png; Sure! Here\s my answer:\n\nBird
Image file-/home/jovyan/data/stl10/test/7173_2.png; Bird
Image file-/home/jovyan/data/stl10/test/7178_2.png; Baby bird
Image file-/home/jovyan/data/stl10/test/7190_2.png; Sure! Here\s my answer:\n\nPigeon
Image file-/home/jovyan/data/stl10/test/7191_2.png; Bird
Image file-/home/jovyan/data/stl10/test/7201_2.png; Sure! Here\s my answer:\n\nBird
Image file-/home/jovyan/data/stl10/test/7202_2.png; Sure! Here\s my response:\n\nBird
Image file-/home/jovyan/data/stl10/test/7217_2.png; Bird
Image file-/home/jovyan/data/stl10/test/7228_2.png; Bird
Image file-/home/jovyan/data/stl10/test/7229_2.png; Sure! The main object in the image is:\n\nChicken
Image file-/home/jovyan/data/stl10/test/7256_2.png; Bird
Image file-/home/jovyan/data/stl10/test/7259_2.png; Bird
Image file-/home/jovyan/data/stl10/test/7275_2.png; Eagle
Image file-/home/jovyan/data/stl10/test/7291_2.png; Duck
Image file-/home/jovyan/data/stl10/test/7293_2.png; Bird
Image file-/home/jovyan/data/stl10/test/7299_2.png; Bird
Image file-/home/jovyan/data/stl10/test/7337_2.png; Bird
Image file-/home/jovyan/data/stl10/test/7340_2.png; Sure! Here\s my answer:\n\nBird
Image file-/home/jovyan/data/stl10/test/7347_2.png; Bird
Image file-/home/jovyan/data/stl10/test/7356_2.png; Sure! Here\s my answer:\n\nBird
Image file-/home/jovyan/data/stl10/test/7365_2.png; Sure! Here\s my answer:\n\nBirds
Image file-/home/jovyan/data/stl10/test/7374_2.png; Sure! Here\s my answer:\n\nBird
Image file-/home/jovyan/data/stl10/test/7388_2.png; Bird
Image file-/home/jovyan/data/stl10/test/7390_2.png; Bird
Image file-/home/jovyan/data/stl10/test/7411_2.png; Eagle
Image file-/home/jovyan/data/stl10/test/7414_2.png; Bird
Image file-/home/jovyan/data/stl10/test/7469_2.png; Bird
Image file-/home/jovyan/data/stl10/test/7480_2.png; Bird
Image file-/home/jovyan/data/stl10/test/7490_2.png; Bird
Image file-/home/jovyan/data/stl10/test/7491_2.png; Bird
Image file-/home/jovyan/data/stl10/test/7498_2.png; Answer: Bird
Image file-/home/jovyan/data/stl10/test/7501_2.png; Sure! Here\s my answer:\n\nBird
Image file-/home/jovyan/data/stl10/test/7506_2.png; Bird
Image file-/home/jovyan/data/stl10/test/7509_2.png; Bird
Image file-/home/jovyan/data/stl10/test/7512_2.png; Sure! Here\s my answer:\n\nOwl
Image file-/home/jovyan/data/stl10/test/7557_2.png; Sure! Here\s my answer:\n\nBird
Image file-/home/jovyan/data/stl10/test/7576_2.png; Sure! Here\s my answer:\n\nOwl
Image file-/home/jovyan/data/stl10/test/7582_2.png; Bird
Image file-/home/jovyan/data/stl10/test/7605_2.png; Bird
Image file-/home/jovyan/data/stl10/test/7607_2.png; Bird
Image file-/home/jovyan/data/stl10/test/7620_2.png; Hummingbird
Image file-/home/jovyan/data/stl10/test/7626_2.png; Bird
Image file-/home/jovyan/data/stl10/test/7639_2.png; Bird
Image file-/home/jovyan/data/stl10/test/7653_2.png; Bird
Image file-/home/jovyan/data/stl10/test/7677_2.png; Bird
Image file-/home/jovyan/data/stl10/test/7718_2.png; Bird
Image file-/home/jovyan/data/stl10/test/7721_2.png; Bird
Image file-/home/jovyan/data/stl10/test/7725_2.png; Sure! Here\s my answer:\n\nBird
Image file-/home/jovyan/data/stl10/test/7727_2.png; Sure! Here\s my answer:\n\nEagle
Image file-/home/jovyan/data/stl10/test/7729_2.png; Hen
Image file-/home/jovyan/data/stl10/test/7740_2.png; Bird
Image file-/home/jovyan/data/stl10/test/7742_2.png; Bird
Image file-/home/jovyan/data/stl10/test/7758_2.png; Bird
Image file-/home/jovyan/data/stl10/test/7761_2.png; Bird
Image file-/home/jovyan/data/stl10/test/7800_2.png; Bird
Image file-/home/jovyan/data/stl10/test/7803_2.png; Sure! Here\s my answer:\n\nAnswer: Chicken
Image file-/home/jovyan/data/stl10/test/7805_2.png; Sure! Here\s my answer:\n\nBird
Image file-/home/jovyan/data/stl10/test/7813_2.png; Bird
Image file-/home/jovyan/data/stl10/test/7824_2.png; Bird
Image file-/home/jovyan/data/stl10/test/7839_2.png; Bird
Image file-/home/jovyan/data/stl10/test/7844_2.png; Sure! Here\s my answer:\n\nParrot
Image file-/home/jovyan/data/stl10/test/7851_2.png; Sure! Here\s my answer:\n\nBird
Image file-/home/jovyan/data/stl10/test/7874_2.png; Sure! Here\s my answer:\n\nParrot
Image file-/home/jovyan/data/stl10/test/7883_2.png; Sure! Here\s my answer:\n\nBird
Image file-/home/jovyan/data/stl10/test/7885_2.png; Hummingbird
Image file-/home/jovyan/data/stl10/test/7887_2.png; Sure! Here\s my answer:\n\nBirdhouse
Image file-/home/jovyan/data/stl10/test/7906_2.png; Sure! Here\s my answer:\n\nBird
Image file-/home/jovyan/data/stl10/test/7947_2.png; Bird
Image file-/home/jovyan/data/stl10/test/7955_2.png; Bird
Image file-/home/jovyan/data/stl10/test/7961_2.png; Bird
Image file-/home/jovyan/data/stl10/test/7988_2.png; Sure! Here\s my answer:\n\nEagle
Image file-/home/jovyan/data/stl10/test/8_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/9_5.png; Sure! The main object in the image is:\n\nGoat
Image file-/home/jovyan/data/stl10/test/12_5.png; Cow
Image file-/home/jovyan/data/stl10/test/16_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/36_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/44_5.png; Reindeer
Image file-/home/jovyan/data/stl10/test/51_5.png; Sure! Here\s my response:\n\nDeer
Image file-/home/jovyan/data/stl10/test/69_5.png; Deer
Image file-/home/jovyan/data/stl10/test/90_5.png; Reindeer
Image file-/home/jovyan/data/stl10/test/109_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/117_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/120_5.png; Deer
Image file-/home/jovyan/data/stl10/test/128_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/143_5.png; Sure! Here\s my answer:\n\nFawn
Image file-/home/jovyan/data/stl10/test/144_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/171_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/172_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/173_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/199_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/206_5.png; Deer
Image file-/home/jovyan/data/stl10/test/207_5.png; Sure! Here\s my answer:\n\nElk
Image file-/home/jovyan/data/stl10/test/211_5.png; Deer
Image file-/home/jovyan/data/stl10/test/214_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/223_5.png; Deer
Image file-/home/jovyan/data/stl10/test/226_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/280_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/296_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/299_5.png; Moose
Image file-/home/jovyan/data/stl10/test/311_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/321_5.png; Sure! Here\s my answer:\n\nFawn
Image file-/home/jovyan/data/stl10/test/344_5.png; Sure! Here\s my response:\n\nDeer
Image file-/home/jovyan/data/stl10/test/346_5.png; Cow
Image file-/home/jovyan/data/stl10/test/356_5.png; Deer
Image file-/home/jovyan/data/stl10/test/361_5.png; Sure! Here\s my answer:\n\nFawn
Image file-/home/jovyan/data/stl10/test/393_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/396_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/433_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/445_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/465_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/472_5.png; Deer
Image file-/home/jovyan/data/stl10/test/477_5.png; Deer
Image file-/home/jovyan/data/stl10/test/490_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/506_5.png; Deer
Image file-/home/jovyan/data/stl10/test/508_5.png; Hunter
Image file-/home/jovyan/data/stl10/test/511_5.png; Moose
Image file-/home/jovyan/data/stl10/test/522_5.png; Sure! Here\s my answer:\n\nElk
Image file-/home/jovyan/data/stl10/test/538_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/542_5.png; Sure! Here\s my answer:\n\nFawn
Image file-/home/jovyan/data/stl10/test/557_5.png; Sure! The main object in the image is "Reindeer"
Image file-/home/jovyan/data/stl10/test/563_5.png; Deer
Image file-/home/jovyan/data/stl10/test/572_5.png; Deer
Image file-/home/jovyan/data/stl10/test/594_5.png; Deer
Image file-/home/jovyan/data/stl10/test/600_5.png; Sure! Here\s my answer:\n\nElk
Image file-/home/jovyan/data/stl10/test/613_5.png; Elk
Image file-/home/jovyan/data/stl10/test/622_5.png; Deer
Image file-/home/jovyan/data/stl10/test/626_5.png; Deer
Image file-/home/jovyan/data/stl10/test/627_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/649_5.png; Deer
Image file-/home/jovyan/data/stl10/test/650_5.png; Deer
Image file-/home/jovyan/data/stl10/test/656_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/663_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/666_5.png; Sure! Here\s my response:\n\nDeer
Image file-/home/jovyan/data/stl10/test/682_5.png; Elk
Image file-/home/jovyan/data/stl10/test/683_5.png; Sure! Here\s my answer:\n\nFawn
Image file-/home/jovyan/data/stl10/test/689_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/691_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/692_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/693_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/700_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/707_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/713_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/725_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/751_5.png; Deer
Image file-/home/jovyan/data/stl10/test/756_5.png; Sure! Here\s my answer:\n\nFawn
Image file-/home/jovyan/data/stl10/test/761_5.png; Deer
Image file-/home/jovyan/data/stl10/test/762_5.png; Deer
Image file-/home/jovyan/data/stl10/test/766_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/767_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/774_5.png; Deer
Image file-/home/jovyan/data/stl10/test/783_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/790_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/817_5.png; Deer
Image file-/home/jovyan/data/stl10/test/855_5.png; Reindeer
Image file-/home/jovyan/data/stl10/test/863_5.png; Deer
Image file-/home/jovyan/data/stl10/test/887_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/892_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/896_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/901_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/937_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/941_5.png; Sure! Here\s my answer:\n\nFawn
Image file-/home/jovyan/data/stl10/test/965_5.png; Sure! Here\s my answer:\n\nFawn
Image file-/home/jovyan/data/stl10/test/983_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/1011_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/1013_5.png; Deer
Image file-/home/jovyan/data/stl10/test/1030_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/1031_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/1050_5.png; Elk
Image file-/home/jovyan/data/stl10/test/1058_5.png; Deer
Image file-/home/jovyan/data/stl10/test/1069_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/1075_5.png; Deer
Image file-/home/jovyan/data/stl10/test/1085_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/1092_5.png; Bull
Image file-/home/jovyan/data/stl10/test/1108_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/1111_5.png; Bull
Image file-/home/jovyan/data/stl10/test/1113_5.png; Deer
Image file-/home/jovyan/data/stl10/test/1124_5.png; Deer
Image file-/home/jovyan/data/stl10/test/1134_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/1149_5.png; Deer
Image file-/home/jovyan/data/stl10/test/1152_5.png; Deer
Image file-/home/jovyan/data/stl10/test/1160_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/1171_5.png; Deer
Image file-/home/jovyan/data/stl10/test/1176_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/1185_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/1188_5.png; Deer
Image file-/home/jovyan/data/stl10/test/1193_5.png; Elk
Image file-/home/jovyan/data/stl10/test/1208_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/1209_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/1211_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/1214_5.png; Deer
Image file-/home/jovyan/data/stl10/test/1216_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/1223_5.png; Elk
Image file-/home/jovyan/data/stl10/test/1228_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/1248_5.png; Deer
Image file-/home/jovyan/data/stl10/test/1253_5.png; Deer
Image file-/home/jovyan/data/stl10/test/1256_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/1266_5.png; Deer
Image file-/home/jovyan/data/stl10/test/1270_5.png; Fawn
Image file-/home/jovyan/data/stl10/test/1291_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/1299_5.png; Moose
Image file-/home/jovyan/data/stl10/test/1300_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/1301_5.png; Deer
Image file-/home/jovyan/data/stl10/test/1311_5.png; Reindeer
Image file-/home/jovyan/data/stl10/test/1336_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/1337_5.png; Deer
Image file-/home/jovyan/data/stl10/test/1362_5.png; Deer
Image file-/home/jovyan/data/stl10/test/1376_5.png; Deer
Image file-/home/jovyan/data/stl10/test/1381_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/1385_5.png; Deer
Image file-/home/jovyan/data/stl10/test/1398_5.png; Sled
Image file-/home/jovyan/data/stl10/test/1410_5.png; Sure! Here\s my response:\n\nDeer
Image file-/home/jovyan/data/stl10/test/1429_5.png; Deer
Image file-/home/jovyan/data/stl10/test/1443_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/1474_5.png; Sure! Here\s my answer:\n\nElk
Image file-/home/jovyan/data/stl10/test/1475_5.png; Bull
Image file-/home/jovyan/data/stl10/test/1502_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/1516_5.png; Sure! Here\s my response:\n\nDeer
Image file-/home/jovyan/data/stl10/test/1538_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/1540_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/1542_5.png; Deer
Image file-/home/jovyan/data/stl10/test/1550_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/1582_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/1592_5.png; Deer
Image file-/home/jovyan/data/stl10/test/1598_5.png; Deer
Image file-/home/jovyan/data/stl10/test/1605_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/1611_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/1612_5.png; Deer
Image file-/home/jovyan/data/stl10/test/1625_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/1669_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/1694_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/1696_5.png; Sure! Here\s my answer:\n\nDeer
Image file-/home/jovyan/data/stl10/test/1713_5.png; Sure! Here\s my answer:\n\nDeer
